id,eta_p0_SAEM,eta_alpha_SAEM,eta_tau_SAEM,eta_p0_mean,eta_alpha_mean,eta_tau_mean,eta_p0_sd,eta_alpha_sd,eta_tau_sd
112,0.000000,-0.504108,-1.479940,0.000000,-0.494002,-1.458834,0.000000,0.039005,0.148422
113,0.000000,0.304775,-3.339981,0.000000,0.302100,-3.328915,0.000000,0.024158,0.102059
114,0.000000,-0.832132,-1.824182,0.000000,-0.835419,-1.826955,0.000000,0.052830,0.218723
115,0.000000,-0.129265,-0.953511,0.000000,-0.133269,-0.979967,0.000000,0.027960,0.182663
116,0.000000,0.220329,-9.155953,0.000000,0.217490,-9.145256,0.000000,0.017774,0.106764
117,0.000000,0.142936,8.403326,0.000000,0.141086,8.411713,0.000000,0.050112,0.207816
118,0.000000,-0.829445,15.759862,0.000000,-0.766639,14.539971,0.000000,0.115024,2.043164
119,0.000000,1.090182,-8.961235,0.000000,1.097852,-8.928246,0.000000,0.028934,0.073564
120,0.000000,0.491030,11.710575,0.000000,0.430886,11.989128,0.000000,0.106635,0.925015
121,0.000000,0.005503,-4.152335,0.000000,-0.003405,-4.131649,0.000000,0.036164,0.130864
122,0.000000,-0.171451,12.819660,0.000000,-0.187585,13.003236,0.000000,0.071620,0.510219
123,0.000000,0.025452,14.638928,0.000000,0.054439,14.507117,0.000000,0.086816,0.349658
124,0.000000,-0.024171,8.550662,0.000000,-0.015546,8.570382,0.000000,0.043974,0.238214
125,0.000000,0.146642,2.818977,0.000000,0.137141,2.805749,0.000000,0.032312,0.155718
126,0.000000,-0.724635,3.457962,0.000000,-0.729962,3.522782,0.000000,0.029165,0.235577
127,0.000000,-0.431383,9.257659,0.000000,-0.477902,9.818353,0.000000,0.069636,0.858735
128,0.000000,-1.285123,17.860301,0.000000,-1.303750,18.037651,0.000000,0.083584,1.234360
129,0.000000,0.372928,11.353500,0.000000,0.381606,11.314352,0.000000,0.062200,0.203176
130,0.000000,-0.689109,14.533586,0.000000,-0.667323,14.265590,0.000000,0.039505,0.464485
131,0.000000,0.391370,-10.334338,0.000000,0.393687,-10.299298,0.000000,0.032542,0.151767
132,0.000000,-0.524876,-1.046208,0.000000,-0.523876,-1.066196,0.000000,0.029202,0.191273
133,0.000000,0.247775,-0.995215,0.000000,0.255763,-0.922288,0.000000,0.021750,0.127013
134,0.000000,0.378188,3.599981,0.000000,0.450395,3.097289,0.000000,0.078826,0.514587
135,0.000000,-0.828123,7.848465,0.000000,-0.866279,8.339526,0.000000,0.088759,1.179863
136,0.000000,1.318961,-4.093596,0.000000,1.282238,-4.041410,0.000000,0.080237,0.096809
137,0.000000,0.022229,3.651773,0.000000,0.001810,3.773260,0.000000,0.072678,0.494667
138,0.000000,1.340571,-7.107845,0.000000,1.373139,-7.079176,0.000000,0.172679,0.081820
139,0.000000,-0.390577,-15.159614,0.000000,-0.383350,-15.093930,0.000000,0.032216,0.280686
140,0.000000,-0.629093,9.014380,0.000000,-0.851951,12.074203,0.000000,0.114126,1.760859
141,0.000000,-0.321232,-0.218257,0.000000,-0.318822,-0.198120,0.000000,0.023685,0.191958
142,0.000000,0.112978,-13.727675,0.000000,0.119270,-13.679721,0.000000,0.026749,0.137998
143,0.000000,0.211301,3.036926,0.000000,0.173640,3.178342,0.000000,0.058288,0.295796
144,0.000000,-0.389968,-5.113565,0.000000,-0.391677,-5.124142,0.000000,0.030336,0.335812
145,0.000000,0.522383,7.609118,0.000000,0.290479,10.544970,0.000000,0.377891,4.965910
146,0.000000,0.130687,-4.485899,0.000000,0.134836,-4.404609,0.000000,0.022568,0.214059
147,0.000000,0.539175,-14.085868,0.000000,0.535328,-14.105968,0.000000,0.032313,0.127220
148,0.000000,-0.094925,-3.017895,0.000000,-0.103029,-3.077133,0.000000,0.026446,0.225823
149,0.000000,0.037427,0.860091,0.000000,0.029597,0.904370,0.000000,0.031404,0.093488
150,0.000000,-0.039587,1.402549,0.000000,-0.032661,1.370149,0.000000,0.079053,0.402927
151,0.000000,-1.003844,14.881707,0.000000,-1.029264,15.127082,0.000000,0.075837,1.111914
152,0.000000,-0.302208,-0.000882,0.000000,-0.308555,-0.041448,0.000000,0.021103,0.194249
153,0.000000,-0.013580,3.588117,0.000000,-0.017797,3.582242,0.000000,0.038107,0.136769
154,0.000000,0.523880,10.134891,0.000000,0.640306,9.531415,0.000000,0.257891,1.610360
155,0.000000,-0.507770,4.709767,0.000000,-0.513771,4.684759,0.000000,0.059337,0.287905
156,0.000000,0.036807,12.121488,0.000000,0.045507,12.085192,0.000000,0.034261,0.136503
157,0.000000,0.641271,-7.422649,0.000000,0.632944,-7.450085,0.000000,0.022146,0.117475
158,0.000000,-0.121834,-10.497510,0.000000,-0.126257,-10.546915,0.000000,0.017261,0.227968
159,0.000000,-0.128344,6.825445,0.000000,-0.128523,6.862152,0.000000,0.027947,0.177538
160,0.000000,-0.165590,2.764026,0.000000,-0.172045,2.758738,0.000000,0.041137,0.141036
161,0.000000,0.417949,3.269510,0.000000,0.321287,3.767553,0.000000,0.125329,0.710703
162,0.000000,-0.207665,16.707893,0.000000,-0.227004,16.859735,0.000000,0.093870,0.627837
163,0.000000,-0.536121,7.899861,0.000000,-0.540075,7.905844,0.000000,0.029519,0.249581
164,0.000000,-1.028105,11.667522,0.000000,-1.039776,11.749765,0.000000,0.041419,0.559471
