id,p0_SAEM,alpha_SAEM,tau_SAEM,p0_mean,alpha_mean,tau_mean,p0_sd,alpha_sd,tau_sd
232,0.283581,0.058814,71.144722,0.283495,0.058420,71.112320,0.000000,0.001974,0.167091
233,0.283581,0.049081,64.657692,0.283495,0.049599,64.683756,0.000000,0.001200,0.099318
234,0.283581,0.033753,63.575398,0.283495,0.033440,63.518459,0.000000,0.000901,0.189647
235,0.283581,0.021969,63.313074,0.283495,0.021904,63.292828,0.000000,0.000507,0.334316
236,0.283581,0.036700,72.473763,0.283495,0.037214,72.603261,0.000000,0.000955,0.212314
237,0.283581,0.051098,60.876645,0.283495,0.051329,60.909142,0.000000,0.000885,0.128220
238,0.283581,0.039514,76.314969,0.283495,0.040602,76.192672,0.000000,0.002229,0.192437
239,0.283581,0.031382,74.107362,0.283495,0.031319,74.043360,0.000000,0.000804,0.246496
240,0.283581,0.018434,69.383498,0.283495,0.018352,69.375432,0.000000,0.001009,0.240298
241,0.283581,0.027201,60.200726,0.283495,0.027199,60.179874,0.000000,0.000745,0.296855
242,0.283581,0.029781,71.914349,0.283495,0.029558,71.872789,0.000000,0.000866,0.231251
243,0.283581,0.023012,79.700869,0.283495,0.022701,79.819562,0.000000,0.001934,0.341199
244,0.283581,0.020654,71.815564,0.283495,0.020315,71.729000,0.000000,0.000621,0.242755
245,0.283581,0.018838,62.118415,0.283495,0.018873,62.152956,0.000000,0.000378,0.251266
246,0.283581,0.052944,69.446367,0.283495,0.052940,69.435836,0.000000,0.001342,0.105700
247,0.283581,0.015205,71.614907,0.283495,0.015273,71.629648,0.000000,0.000399,0.291216
248,0.283581,0.031593,69.991396,0.283495,0.031808,69.997884,0.000000,0.000888,0.114278
249,0.283581,0.045052,61.286555,0.283495,0.045332,61.348721,0.000000,0.001039,0.209509
250,0.283581,0.046807,62.061157,0.283495,0.047191,62.121355,0.000000,0.001444,0.180712
