rep,id,Te,p,eta_Te,eta_p
1,187,254.50303094238495305,1.42567209758438307,-0.48656654755845619,0.00000000000000000
1,188,465.97117962130573687,1.42567209758438307,0.11824449302842233,0.00000000000000000
1,189,729.19769766966135194,1.42567209758438307,0.56606559258380074,0.00000000000000000
1,190,392.01756085330532642,1.42567209758438307,-0.05457265599622652,0.00000000000000000
1,191,435.46631939051303561,1.42567209758438307,0.05053816262892585,0.00000000000000000
1,192,279.29060010031997763,1.42567209758438307,-0.39362647570197584,0.00000000000000000
1,193,501.37573261696087457,1.42567209758438307,0.19147649242627729,0.00000000000000000
1,194,360.36327719745571585,1.42567209758438307,-0.13876666690453021,0.00000000000000000
1,195,274.93294119584828650,1.42567209758438307,-0.40935207514508853,0.00000000000000000
1,196,449.72608110478171284,1.42567209758438307,0.08275939589154468,0.00000000000000000
1,197,317.41302236620794019,1.42567209758438307,-0.26567545737885556,0.00000000000000000
1,198,277.38857102008279298,1.42567209758438307,-0.40045998620666978,0.00000000000000000
1,199,1343.36799159965812578,1.42567209758438307,1.17705587325960526,0.00000000000000000
1,200,315.92111854545061078,1.42567209758438307,-0.27038673530917823,0.00000000000000000
1,201,243.56240409098904820,1.42567209758438307,-0.53050610355537042,0.00000000000000000
1,202,272.52294426912789049,1.42567209758438307,-0.41815648316693910,0.00000000000000000
1,203,489.06831175898827269,1.42567209758438307,0.16662288368837164,0.00000000000000000
1,204,978.47606292016791940,1.42567209758438307,0.86011703062336853,0.00000000000000000
1,205,544.55864427031190189,1.42567209758438307,0.27409634667079441,0.00000000000000000
1,206,478.36787165167879721,1.42567209758438307,0.14450074958404535,0.00000000000000000
1,207,298.69329912209218492,1.42567209758438307,-0.32646200137942305,0.00000000000000000
1,208,473.23780382702011593,1.42567209758438307,0.13371872577910171,0.00000000000000000
1,209,371.23052349720006760,1.42567209758438307,-0.10905606609812235,0.00000000000000000
1,210,458.20712938279211812,1.42567209758438307,0.10144203656330930,0.00000000000000000
1,211,513.15803964126814662,1.42567209758438307,0.21470457432481727,0.00000000000000000
1,212,483.38928633370585430,1.42567209758438307,0.15494301199618565,0.00000000000000000
1,213,260.53038914653848224,1.42567209758438307,-0.46315978149645698,0.00000000000000000
1,214,520.61054934549486006,1.42567209758438307,0.22912296329824766,0.00000000000000000
1,215,308.32553678565795963,1.42567209758438307,-0.29472313045440313,0.00000000000000000
1,216,936.85426369277558933,1.42567209758438307,0.81664844225010036,0.00000000000000000
1,217,314.57945220598952574,1.42567209758438307,-0.27464261841787607,0.00000000000000000
1,218,362.38251224407838436,1.42567209758438307,-0.13317897527109057,0.00000000000000000
1,219,711.12995767174038519,1.42567209758438307,0.54097590175777999,0.00000000000000000
1,220,495.55078595937220598,1.42567209758438307,0.17979055000745969,0.00000000000000000
1,221,570.84174717295684331,1.42567209758438307,0.32123272805425618,0.00000000000000000
1,222,719.51762506323473190,1.42567209758438307,0.55270172941473117,0.00000000000000000
1,223,566.28347824553929968,1.42567209758438307,0.31321550490054229,0.00000000000000000
1,224,268.71221167280720010,1.42567209758438307,-0.43223833105186138,0.00000000000000000
1,225,479.73128344177115423,1.42567209758438307,0.14734682809933375,0.00000000000000000
1,226,257.39172658190062748,1.42567209758438307,-0.47528014049445666,0.00000000000000000
1,227,313.89529853756698685,1.42567209758438307,-0.27681980672293438,0.00000000000000000
1,228,312.93048266496396081,1.42567209758438307,-0.27989822711811652,0.00000000000000000
