rep,id,s,d,beta,delta,p,c,eta,epsilon
1,24,2518.43864104704,2.53376068117769,2.19666793927741e-05,0.0205549420708981,38.1567889123168,3.70469772328381,0.607798189285718,0.212752339741603
1,25,784.18225314573,4.94551956284901,0.000138079849614127,0.0276672028718065,57.2365027930044,4.11977531151902,0.99697462874698,0.997212522320824
1,26,1840.99418173367,5.02351271218993,4.1610854125519e-05,0.0277324772244751,19.0584026050263,4.69558218859436,0.816019584985626,0.998292378608695
1,27,1756.05962347024,2.97899952884605,5.05658036930048e-05,0.049073861532711,15.1584596868497,2.50388742327484,0.00239687930394618,0.821075877935172
1,28,745.293756768283,1.21750742721622,2.42544154536163e-05,0.0328241093979619,48.4565351172515,3.23871386116151,0.997563848650726,0.913572975685633
1,29,1062.71991835492,3.11945242593162,0.00011055574187368,0.034262156096864,40.318179106986,1.34487161846761,0.999403416333555,0.984020309406904
1,30,1087.82888229514,3.11307845567783,0.000156257358968587,0.0341149934853543,208.423959158842,10.2867851668651,0.108815614098262,0.646547576253378
1,31,1921.83869879161,1.694139405906,8.33502436040074e-05,0.0250581861819085,15.3505201403702,2.50720313725219,0.283933526925284,0.798421085472251
1,32,1446.59805019396,4.60687811542043,6.52866037396076e-05,0.0317282743289038,223.740319644964,6.35079091487957,0.980242569179497,0.951415666745725
1,33,1581.22301350378,2.67303350472209,1.79161755110384e-05,0.0313082287850374,30.5150971999629,0.985105061399815,0.999472860967515,0.915707489789549
1,34,1745.64046598991,0.903142322882742,4.68721774012906e-05,0.0288394200610781,89.7774226302114,12.9130015286007,0.00291651386365803,0.0742757425641338
1,35,1748.54514632174,2.606663567254,7.24888696289548e-05,0.0392334050231305,15.983378673973,13.1327412506946,0.532262222235285,0.339822150569882
1,36,3151.12679406318,1.75432954918075,2.71837137623217e-05,0.0308439662942327,82.2771384836154,2.48130717665441,0.99984123710137,0.50509039747182
1,37,1159.96432895321,1.71088190881099,3.50318910685513e-05,0.043121375940865,8.64658079898176,4.49079366498803,0.999990869934204,0.661372192195631
1,38,776.797188221149,2.85350598064416,2.68879791968151e-05,0.0396281134225631,132.708075593788,13.5075418492793,0.999697762772416,0.131613250343091
1,39,1940.31839727824,2.0028367971721,4.4840846385654e-05,0.0461244844570794,107.317816742222,24.920093140967,0.998585188969077,0.555022173117143
1,40,1515.67020934988,2.75700773503997,4.53059636256931e-05,0.0524911946635309,679.224174119147,12.8724528642582,0.999992004283656,0.312440799215962
1,41,1753.79004687983,2.02267145497427,4.25486853354141e-05,0.0238229372404226,80.120134400294,4.10613395078733,0.998284879251803,0.541577341862922
1,42,1819.41974976546,3.2387203240726,7.74695491020715e-05,0.048020710469642,24.9876890885561,2.2261526378407,0.00920586096911614,0.952219420868285
1,43,1524.32356003001,1.63945492717335,9.0840147671657e-05,0.0640298612154652,20.3230452852143,22.2618677896328,0.926847809154909,0.129885620608885
1,44,1975.56496699273,4.88379542853515,0.000111900591714178,0.103351256626633,76.6201497343598,5.26753243768345,0.999924872804821,0.92957897935498
1,45,2096.97267135672,4.19930537945235,2.63572544137914e-05,0.0643619311606419,35.506351155348,6.95698046473447,0.0754378710946147,0.99041191100377
1,46,1588.86704150437,3.24803253167998,2.49698456303712e-05,0.0317128696198742,33.5546410882456,7.08446376615755,0.509550620197893,0.938018221369449
1,47,624.929726283104,2.27606886946362,7.51882821055227e-05,0.136855904377489,202.427735417579,5.18603110634259,0.00499870377409713,0.282770516007945
1,48,1892.43810002056,3.49164741529793,5.01483204504849e-05,0.083203559896603,56.2402296174271,3.81742225715756,0.968308551401155,0.993173907710439
1,49,1274.55804158973,1.97982338787707,8.92348570312366e-05,0.0568078655502236,168.366399827597,5.7477215020776,0.999998474428932,0.948492952743997
1,50,1530.8897944325,1.15790035214958,3.47955481628973e-05,0.0623278826048438,97.0586965203503,3.56447991250655,0.983453632509787,0.304688744386846
1,51,1220.07911286181,5.4434598006839,4.63034711601096e-05,0.0766644211221484,92.9297365641645,8.81668930792559,0.00209910128758739,0.934282586967313
1,52,1932.14605157903,2.0047931582646,6.48255486915499e-05,0.0837924953915367,63.597320122654,8.19717139169529,0.966701822592067,0.960900658482488
1,53,1807.52501396235,2.59517149510929,2.76148060641352e-05,0.0303897753524213,25.1718079170324,8.6246833002987,0.988999576310097,0.731152520614134
1,54,1787.93286955269,2.72531754541984,4.60512786802633e-05,0.0204652186393468,94.847087780061,1.13155869350662,0.863426792364994,0.267847959484052
1,55,1450.73344323862,2.30492269334766,5.53747149001819e-05,0.141333874260316,106.480840411829,3.7803250757038,0.0316035591381761,0.646525419544692
1,56,1844.93460371976,1.35985634646559,5.78416209357111e-05,0.0226515157800485,88.9292312630707,4.86809599614808,0.0133325607653473,0.749374167356542
