"","iterations","tauD","tauS","omega2.tauD","omega2.tauS","b","algo"
"282",22.1276595744681,8.65814527757392,9.46572125554214,0.0821130221010922,0.104306356671781,0.112613751867805,"half"
"292",22.9787234042553,8.68450124313674,9.49031399940862,0.0761455166490457,0.100425237691308,0.112134857213009,"half"
"302",23.8297872340426,8.69106456600254,9.68641160623626,0.0829007142166169,0.0954355458384448,0.111945800736474,"half"
"313",24.6808510638298,8.65227500435403,9.83581492246561,0.0763848728130014,0.0948985232080819,0.112307832232494,"half"
"322",25.531914893617,8.63215685431317,9.93898550474231,0.0761148133375933,0.0877219319063283,0.112904958406691,"half"
"332",26.3829787234043,8.59843431928424,10.0840919780873,0.0752151937153336,0.100014856409631,0.113001446695847,"half"
"342",27.2340425531915,8.40610166644552,10.1825754735067,0.0729878329412159,0.0905032224529894,0.112931538940654,"half"
"352",28.0851063829787,8.34639567048693,10.2625438236542,0.0828965760893237,0.0910817035671077,0.112920759755176,"half"
"362",28.936170212766,8.4450302758566,10.3241224309189,0.0866878781228433,0.0996429480451599,0.112418838647555,"half"
"372",29.7872340425532,8.44163519479454,10.0812308304325,0.0851059159774152,0.089247200131414,0.112260785016433,"half"
"382",30.6382978723404,8.47544826922274,9.98746285103156,0.0940797109531033,0.0846715213407911,0.112232625535537,"half"
"392",31.4893617021277,8.55033725572858,10.0775294490591,0.0881801083081637,0.0898110273116774,0.111844117374732,"half"
"402",32.3404255319149,8.5259984912786,10.1002567377053,0.0868193121932439,0.0986851438192851,0.111576028305819,"half"
"413",33.1914893617021,8.59855706984765,10.0419990546802,0.0869242329590314,0.100345937754481,0.111619431478951,"half"
"422",34.0425531914894,8.57057724456305,9.68496038696144,0.0853659138861556,0.0823038824041245,0.111913234582479,"half"
"432",34.8936170212766,8.48619564192672,9.55999968561438,0.0868040762912425,0.073965058296686,0.112101824723317,"half"
"442",35.7446808510638,8.463080081036,9.60925427137347,0.0884455598589184,0.0844120400763604,0.112358239396764,"half"
"452",36.5957446808511,8.36439512295764,9.90520163620806,0.0865589960720392,0.0843593872597346,0.112738306855135,"half"
"462",37.4468085106383,8.56510322460936,9.96479438042228,0.0830299273624355,0.0672332094445611,0.113274933656017,"half"
"472",38.2978723404255,8.5009319741234,9.87349475293761,0.0789239862496505,0.0631813644011991,0.113800371099359,"half"
"482",39.1489361702128,8.5502098062138,9.8058315023369,0.0869485667987586,0.0665531715339149,0.113429014232509,"half"
"492",40,8.58092604308189,9.95916329062726,0.0813097407687415,0.0617805812995655,0.112313086219086,"half"
"502",40.8510638297872,8.58765197460068,10.0495520357106,0.0780944624796831,0.0682749947300767,0.112248956245159,"half"
"513",41.7021276595745,8.55144417241755,10.0675576841274,0.0742313411047277,0.062878383879049,0.113025872673072,"half"
"522",42.5531914893617,8.66320820228838,10.154173204457,0.0776315668442766,0.0691500555651618,0.112844277145152,"half"
"532",43.4042553191489,8.74281817348563,9.98641544893216,0.0725851315890189,0.0646419257936852,0.11261069250708,"half"
"541",44.2553191489362,8.87857052793048,9.98138929923175,0.0628999031482671,0.0592123178438619,0.113436877402942,"half"
"551",45.1063829787234,8.91079973018895,10.0356148230491,0.0651181799956078,0.060911220928956,0.112985381129264,"half"
"561",45.9574468085106,8.83602182608704,9.71663002418668,0.0698381745854473,0.0649701275664967,0.113134068040711,"half"
"571",46.8085106382979,8.74941240343484,9.78886762565555,0.0635982743191672,0.0687540162431706,0.113058766866945,"half"
"581",47.6595744680851,8.70717902578692,9.81185876908127,0.0616897254105933,0.0742962659203723,0.112622823183012,"half"
"591",48.5106382978723,8.73672768677755,9.69002821478344,0.0695549966314903,0.0834128322108665,0.113262623443299,"half"
"601",49.3617021276596,8.78623768549887,9.71995169702871,0.0703640141150039,0.0723349921383836,0.113158076727371,"half"
"612",50.2127659574468,8.67029209827963,9.54363255378345,0.0706735393764895,0.0757125195257178,0.113451544644649,"half"
"621",51.063829787234,8.62084586791806,9.58928208189552,0.0753239677956863,0.0777991582690625,0.11341247914725,"half"
"631",51.9148936170213,8.70938076624543,9.48313590863545,0.0719466913754978,0.0870657070644008,0.113353934950528,"half"
"641",52.7659574468085,8.73976914327988,9.6319272374658,0.0728830440432269,0.0831848004362215,0.113027477215904,"half"
"651",53.6170212765957,8.63837071834661,9.51230523194259,0.072856306775428,0.0972731152110136,0.113213225556672,"half"
"661",54.468085106383,8.65729275481782,9.31592463545979,0.079826431605694,0.0861316050270347,0.112434773092085,"half"
"671",55.3191489361702,8.62440991282983,9.49188157487537,0.0781285122135831,0.0885208405237901,0.112196864525078,"half"
"681",56.1702127659574,8.76172670111806,9.3255114705734,0.0817568218027045,0.0818627707852393,0.112012908365763,"half"
"691",57.0212765957447,8.80720885627674,9.3739845024654,0.0824753256892095,0.092546334506828,0.112480689962,"half"
"701",57.8723404255319,8.79807674405318,9.37381961030921,0.0761924231551401,0.101903220332538,0.112241742913538,"half"
"712",58.7234042553192,8.73246643476183,9.52241005565402,0.0743676740898689,0.105972759107463,0.112074925233659,"half"
"721",59.5744680851064,8.78280987182772,9.64916526515058,0.0729305877503563,0.111631220911169,0.112025400830119,"half"
"731",60.4255319148936,8.65778428777068,9.82732829147354,0.0697908839403727,0.101810395809281,0.112327051561942,"half"
"741",61.2765957446809,8.51300012273597,9.86932163793766,0.0782949530897881,0.107708034701991,0.112458727912136,"half"
"751",62.1276595744681,8.42834779982447,9.6594463845611,0.078563092592022,0.1083618996241,0.11306397948183,"half"
"761",62.9787234042553,8.56568420498666,9.87773765145722,0.0773371044258777,0.102203283053699,0.112811540959882,"half"
"771",63.8297872340426,8.64920206986825,9.82752185695783,0.0715197264929497,0.0908093587230852,0.112140559145136,"half"
"781",64.6808510638298,8.77481699338737,9.92466298249329,0.067735899654167,0.0960396163052692,0.112490411961918,"half"
"791",65.531914893617,8.71081756094737,9.91854911107698,0.0736137100223253,0.0936052412815602,0.1128947834722,"half"
"801",66.3829787234042,8.68880311524981,10.0422692018439,0.0714582623067574,0.0839042386940303,0.112568409331662,"half"
"812",67.2340425531915,8.57678150157639,9.96693480647739,0.0729033585592713,0.0832049245367621,0.1128839763931,"half"
"821",68.0851063829787,8.61602334670325,10.0425776434376,0.0737975187961375,0.0669709444093378,0.113088258637225,"half"
"831",68.936170212766,8.68223883515665,9.82478561004741,0.081531094676162,0.080336124940116,0.11319166419836,"half"
"841",69.7872340425532,8.72272342062703,9.78015821678136,0.0836200072161173,0.0683144630705659,0.113352566560876,"half"
"851",70.6382978723404,8.69596983285008,9.54952477127301,0.0881310298386015,0.0691989656088463,0.112695493345946,"half"
"861",71.4893617021277,8.48799799276721,9.46802105016025,0.0801632791431928,0.0687271578623481,0.113041419804681,"half"
"871",72.3404255319149,8.62769698078471,9.44506586026916,0.0614820119348494,0.0576633755786915,0.113513340485278,"half"
"881",73.1914893617021,8.55828348291236,9.44710687759619,0.0682016936406562,0.0583663926959321,0.113234243711223,"half"
"891",74.0425531914894,8.61964969587004,9.61306573633685,0.072902844123913,0.0542072325623302,0.112913454514639,"half"
"901",74.8936170212766,8.60091000252838,9.64372733565702,0.0826583552201523,0.0635428841253614,0.112862347763337,"half"
"912",75.7446808510638,8.67376115505052,9.43488960051574,0.0842637913968645,0.0753543134341417,0.112683161575524,"half"
"921",76.5957446808511,8.69752584396888,9.68833412820503,0.0881977804337968,0.0805875587236802,0.112504622753758,"half"
"931",77.4468085106383,8.66131112594201,9.65501739531099,0.0848735829175613,0.0708277713380951,0.113041169924781,"half"
"941",78.2978723404255,8.82004797816892,9.41409713086149,0.0774261465060668,0.0817853411896579,0.113527094039244,"half"
"951",79.1489361702128,8.8226946795576,9.25857217804681,0.0817799849451504,0.0797428269240346,0.112476939498636,"half"
"961",80,8.68910515959161,9.21973328424763,0.0784050439696014,0.0904495098249321,0.11269130900544,"half"
"971",80.8510638297872,8.60439939866592,9.31067271892135,0.065136194826886,0.0945465413637123,0.112776293765245,"half"
"981",81.7021276595745,8.61871656642275,9.34056347956783,0.064693363405631,0.0809038488825067,0.113616351819625,"half"
"991",82.5531914893617,8.57849433122038,9.34792929923499,0.0710219353015908,0.0788538893012287,0.113623172736456,"half"
"1001",83.4042553191489,8.57388872864289,9.3265961368684,0.0716809771166087,0.0743123586499053,0.113578938819685,"half"
"1012",84.2553191489362,8.622565944823,9.43814804028649,0.0738645795461608,0.0792061797256807,0.112613026960929,"half"
"1021",85.1063829787234,8.67185169192006,9.33428456263297,0.0672824229846807,0.0641644992165045,0.112909158255276,"half"
"1031",85.9574468085106,8.69975274169847,9.33670799656769,0.0678882218629511,0.0617489829877762,0.112711927862385,"half"
"1041",86.8085106382979,8.6647175104667,9.26630803489559,0.0729490637848489,0.0658721044535397,0.112744620125456,"half"
"1051",87.6595744680851,8.65307025883282,9.38749523884999,0.0696806615781398,0.0573382292935616,0.113023944239794,"half"
"1061",88.5106382978723,8.6794190531767,9.25225863243817,0.0733216136974733,0.0582050183515381,0.113362189524106,"half"
"1071",89.3617021276596,8.67360007242587,9.17714837465339,0.0738889316849303,0.0500558284121571,0.113312355717058,"half"
"1081",90.2127659574468,8.70567509113312,9.24183777389825,0.0766395801989432,0.0448987092099777,0.112611292446864,"half"
"1091",91.063829787234,8.75724475345973,9.3895855241831,0.0762827649111006,0.0462753595635252,0.11229960283229,"half"
"1101",91.9148936170213,8.65694715694892,9.31469573717345,0.0804390271835018,0.0447996180959827,0.112559187804973,"half"
"1112",92.7659574468085,8.67913610511964,9.43604131865467,0.0758813967497574,0.0468868377916341,0.112947189264879,"half"
"1121",93.6170212765958,8.82288835854367,9.33939825804927,0.0801946108730078,0.046752301607615,0.112846700420301,"half"
"1131",94.468085106383,8.69815589617462,9.58848877377705,0.0845270072872957,0.0524005076219503,0.113023654636524,"half"
"1141",95.3191489361702,8.64950857550915,9.45103728556385,0.0854798291681362,0.0515051223265335,0.11267749320218,"half"
"1151",96.1702127659574,8.6399976261412,9.61268639633899,0.0895191884892199,0.0610152202939815,0.111847308029739,"half"
"1161",97.0212765957447,8.61887773151509,9.46579738042901,0.086790699829848,0.0624776416568675,0.112408045016068,"half"
"1171",97.8723404255319,8.50650153219682,9.47848083971468,0.0795697836848195,0.0602377762068382,0.112943073230363,"half"
"1181",98.7234042553192,8.54258067117162,9.6619009184586,0.0845776288601883,0.0660066762469391,0.112682371069584,"half"
"1191",99.5744680851064,8.52713552938106,9.73565618833722,0.088468166348262,0.0695400934252852,0.11278055519311,"half"
"1201",100.425531914894,8.59919926932857,9.76256526598249,0.0833486673588375,0.0747169406750672,0.112709969945151,"half"
"1212",101.276595744681,8.59450260111166,9.59833583951548,0.0818668067750572,0.0706560737925184,0.112505304001004,"half"
"1221",102.127659574468,8.56647611915669,9.7318584906349,0.0825909408506913,0.0725366926228332,0.112348223993915,"half"
"1231",102.978723404255,8.57685573651795,9.6889970222031,0.0831633266588341,0.0675418244091155,0.11210633685908,"half"
"1241",103.829787234043,8.64323396737647,9.61446950019768,0.0787350781897551,0.072475043975043,0.112182652710423,"half"
"1251",104.68085106383,8.67335675512238,9.68149372042371,0.0786941492629332,0.0696255774576962,0.112837884121723,"half"
"1261",105.531914893617,8.71798486385987,9.56844420967908,0.0779954106746938,0.0658724642745323,0.113001446427197,"half"
"1271",106.382978723404,8.72106419987714,9.45208018571936,0.0799159063230093,0.0727852022592987,0.112362233920397,"half"
"1281",107.234042553191,8.6955595050568,9.76479369671402,0.0769795381128855,0.0655584025256548,0.112388041179514,"half"
"1291",108.085106382979,8.62794549115516,9.82689552489365,0.0765096919850823,0.0716346354700867,0.112599555834926,"half"
"1301",108.936170212766,8.57499795622913,9.93317889550833,0.0781151742560233,0.0705347264921397,0.112184414375701,"half"
"1312",109.787234042553,8.71367754946064,9.86646013377381,0.074007310102596,0.0675366751766422,0.112544223777559,"half"
"1321",110.63829787234,8.68560525757022,9.80468668414525,0.0667195196149635,0.0611331750506565,0.112613861725361,"half"
"1331",111.489361702128,8.68471815975703,9.96369424871219,0.0697331789968132,0.0691270054544084,0.112730103263695,"half"
"1341",112.340425531915,8.71144678187945,9.71850575117268,0.0679288475108386,0.0695876078565121,0.113071157919217,"half"
"1351",113.191489361702,8.68739927067535,9.72468199107867,0.0710581656407978,0.0631139236692668,0.11334246516947,"half"
"1361",114.042553191489,8.71648066257035,9.86333815919084,0.0677705978032499,0.0597488122049192,0.112838064267749,"half"
"1371",114.893617021277,8.73854309573421,9.61807727332451,0.071722173284039,0.0525611480110975,0.112428038345165,"half"
"1381",115.744680851064,8.76224080274987,9.43751072426416,0.0742594616968741,0.0579941205439827,0.111965089151861,"half"
"1391",116.595744680851,8.68220913448053,9.5841088090984,0.0703861334554716,0.0581942173138597,0.112224222921971,"half"
"1401",117.446808510638,8.715883522218,9.60959698752471,0.0690098265436774,0.0574876063876246,0.112707255761265,"half"
"1412",118.297872340426,8.76599185716227,9.60182596574206,0.0732812223931028,0.0639038536613263,0.112783758661439,"half"
"1421",119.148936170213,8.70700104924346,9.49047347679804,0.0720093944821336,0.0673522248170162,0.112811203155744,"half"
"1431",120,8.80270099809226,9.36333065559272,0.0742434582097893,0.0732562511327401,0.112159480250947,"half"
