rep,id,eta_s,eta_d,eta_beta,eta_delta,eta_p,eta_c,eta_eta,eta_epsilon
1,37,0.742931442149739,1.03736921728788,-1.99752526049119,-0.392006681906536,0,0.140441998331221,0.66658199472888,5.38371065422009
1,38,0.628639400407021,0.486567191886112,-0.080830824882435,0.13340060569169,0,0.550973300946569,1.56732516225488,-1.53550534242279
1,39,-0.243196929125514,0.402370928164229,0.136260971401132,0.209238158964308,0,0.137447556207076,0.903651495614588,-6.11550006505511
1,40,0.389946237730511,0.728249642276643,0.940743112082227,0.170349226240966,0,0.124058654685161,0.756220368048559,-0.1607268584776
1,41,0.386184249852786,-0.652309849675366,-1.31813192605438,-0.474684738827035,0,-0.336551256651486,0.182754257423136,0.405832244445223
1,42,0.132862863923309,0.748909698310436,-0.336265362002422,-0.0440691122934935,0,-0.0456176274250857,2.97362001737435,-2.32047112233222
1,43,-0.557731915945701,0.277800487559261,-0.383743021223415,-0.484700954629256,0,0.497616224455254,1.08340244412109,2.97992064384062
1,44,-0.118829002459318,-0.422908281601074,-1.3580684392989,0.575775783354334,0,-0.442911255155766,0.62037809880872,3.58706117095168
1,45,-0.647982534418451,0.364198923040605,-0.1540639812201,1.16145916325226,0,-0.136898967898615,-0.0885596695648956,5.39506138722518
1,46,-0.851598147646963,0.649035645281331,0.218353216024353,0.0631567625385903,0,0.210503951952595,0.516215595032641,-0.864157787240138
1,47,-0.267132464440142,-2.93595802605303,1.58809850952321,-0.222039510600199,0,0.223145587022514,1.3387639243575,1.38507199877876
1,48,-0.796744919820462,-0.0112527678285085,0.398284203310435,0.705995119426164,0,-0.629060116346197,-2.04578200647832,2.90865267327223
1,49,-0.0993845795752755,-0.336464522604019,0.22206614577777,-0.105291205415608,0,-0.530870674737796,2.10983137944234,3.67399486529637
1,50,1.32560612144609,-0.227284759356477,-1.05441117673625,-0.308567744784098,0,1.24629598543189,2.82142944005676,-3.81333030655135
1,51,-0.405965222599198,0.700116837067875,-0.21243298610149,1.08687560915147,0,0.234321055696711,-1.25626076229595,-0.530461575301506
1,52,0.442772742035348,0.244243319401347,-0.679067660760804,0.52013252536367,0,0.0618079469776476,0.511110480615449,4.42689799353688
1,53,-0.645916825175498,1.13755481078261,1.03963776634344,0.194081474390552,0,0.132047190627709,-0.940837918053113,-2.01598745030869
1,54,1.78444302466814,-0.647037194879779,2.14758318395778,-0.297286237223852,0,-0.897328892724626,1.86346452391807,-2.12411989881701
1,55,0.482811443858687,-0.556350213321932,0.926210258566089,0.334348911557823,0,1.00462101381582,-1.82454298301151,-3.77479999180182
1,56,0.887647761846365,-0.439075038190623,-1.02648974174142,-0.732515928382368,0,1.03529381726661,-0.167651350110336,-2.08926463839068
